comment,label
"Title: Idea for the DK: Adopt a senator campaign.  Article: So my idea is a DKos campaign: Adopt a senator. This would certainly be for those of us who are in fairly safe blue areas, with reps very likely to be re-elected. But also for those who can take on more than a race or two at a time. I imagine the effort starting with a list of vulnerable democratic senate seats, as well as a list of democratic senatorial candidates running against incumbent republican senators. We put that out, and ask for adopters. The role of adopters would be to give money and time where they can. Hopefully, we might be able to have a running feature on this, with feed back from adopters telling us what they're doing for their new ""baby."" I want to note here, that if all anyone could give was a bit of money, that would be great. The idea is not to make the adopter feel weighed down by the responsibility. The idea is to put a chorus of angels behind our vulnerable democratic senators, and our democratic candidates that could do anything from donating, to phone canvassing, to getting to know that district and dropping good links in the appropriate places, or signing relevant petitions. Maybe the most you do as an adopter is show up on line on the pertinent sites and cheer lead. To each their own as to what they can give. I also wonder if the Dkos could partner with another progressive outlet, such as moveon or the Color of Change, to name just two, in promoting this campaign. I must be honest to say, I don't have the computer savvy to pull this off on my own, and I don't have the time to do so either.",0
"Title: George W. Bush Ordered to Testify Under Oath  Article: Link to AP article Gary Vodicka, a lawyer who lived in a condominium complex across the street from Southern Methodist University, has sued the university regarding how it obtained the land where the Bush library will be - where his home once stood. The lawsuit centers on SMU's acquisition of University Gardens, a run-down, 40-year-old condominium complex across the street from the university. SMU decided at the end of 1998 to begin buying up the approximately 350 units. Through a realty company called Peruna  the name of the college's mascot  SMU bought enough units to gain a majority of seats on the board of the homeowners association. It filled those seats with SMU employees and others affiliated with the university who did not own units or live at the complex. Basically, the university used underhanded tactics to gain control of the condominiums. They eventually bought everyone out, save Vodicka and another individual. Citing problems with asbestos, the roof, mold and sewer lines, the school bulldozed the condos in 2006. Later that year, it became apparent SMU would be the site of Bush's library. The land upon which the condos once sat will be part of the library grounds. Both sides agree on that much. They disagree on whether the school lied about its intentions and breached its legal duty to the other condo owners by letting the place fall into disrepair so that it could be torn down. Seems like a fair-enough complaint.",0
"Title: 'War Crime': Ex-US Army Officer Slams Pentagon's Alleged Arms Supplies to Syria  Article: The reported US supplies of Soviet-era munitions to Syrian rebels not only ""openly violates"" legal norms against financing terrorism, but also risks igniting a greater conflict across the Middle East, Scott Bennett, former US Army psychological operations officer and State Department counterterrorism contractor, told Sputnik. Untraceable Weapons Earlier, the Organized Crime and Corruption Reporting Project (OCCRP) and the Balkan Investigative Reporting Network (BIRN) revealed in a report that Washington is allegedly running a $2.2 billion Soviet-era weapons pipeline for Syrian rebels. The Pentagon is reportedly working with contractors and subcontractors in Eastern Europe and the post-Soviet bloc. The munitions are being delivered to US allied forces in northern and southern Syria. The Pentagon is providing Syrian rebels with Soviet-era weapons because ""they are essentially untraceable, have an endless shelf life, and are also a financial currency that can be used to continue all conflicts,"" Bennett pointed out. Moreover, according to him, this fact is no surprise since it has been a ""standard tactic of US diplomatic war strategy for decades and used against numerous countries over the past 70 years"" in different parts of the world. Despite the fact that the Pentagon has denied the claims, Bennett argued that the report ""should be used as an exhibit in a UN International Criminal Court indictment against the US for both war crimes and crimes against humanity.",0
"Title: More women than ever are freezing their eggs while waiting for Mr. Right  Article: NewsBioethics LEICESTER, England, September 13, 2016 (LifeSiteNews)  Statistics show that women are delaying both marriage and having children, with a rapidly increasing number of women freezing their own eggs in hopes of having baby in the intentionally distant future. There are a variety of reasons for this in modern times, led by the ""climb the career ladder"" feminist culture that downplays domesticity and devalues motherhood. But The Daily Mail has found that the reason more women are freezing their eggs is because they haven't found the right father for their children-to-be. Researcher Kylie Baldwin, a Ph.D student at De Montfort University, surveyed 31 women who have frozen their ova and discovered the women are actually waiting for a ""hands-on"" father. ""It was the absence of this particular type of potential father, not just the absence of any partner, that led them to freeze the eggs,"" she told The Daily Mail. ""It's about having the right dad for their child. "" ""None of the women underwent the procedure for career reasons,"" Baldwin explained. Instead, many aggressively pursued their career precisely because they had not found a fatherly man who was as committed to parenthood as they wanted him to be. Several women surveyed were in relationships with partners that satisfied them personally but weren't ""father material,"" so they froze their eggs while remaining in the sexually satisfying relationship in the hope that a better man would enter their lives. Freezing ova for later fertilization was first offered to cancer patients whose treatment caused permanent sterility to allow them to have children after treatment.",0
"Title: Ignorant US Attorney: We may never know what drove Maalik Jones to travel to Somalia and pledge allegiance to al Shabaab  Article: U.S. Attorney Geoffrey S. Berman said: We may never know what drove Maalik Jones to travel to Somalia and pledge allegiance to al Shabaab, a terrorist organization that has vowed to destroy America. Yes, its a real mystery! Could it have anything to do with his adhering to a religion that thrice commands believers to kill them wherever you find them (cf. Quran 2:191, 4:89, and 9:5)? Could it be related to his revering as a prophet a man who waged war against those who did not accept his prophetic claim and commanded his followers to murder people who criticized him? Nah, that couldnt be it. Its a religion of peace! Maybe he had a deprived childhood  take our poll - story continues below  Whom do you consider to be the most corrupt Democrat Politician? Whom do you consider to be the most corrupt Democrat Politician? Whom do you consider to be the most corrupt Democrat Politician? * Dianne Feinstein Maxine Waters Adam Schiff Chuck Schumer Kamala Harris Kirsten Gillibrand Keith Ellison Cory Booker  Email *  Comments This field is for validation purposes and should be left unchanged. Completing this poll grants you access to Freedom Outpost updates free of charge. You may opt out at anytime. You also agree to this site's Privacy Policy and Terms of Use.",1
"Title: Germany: Terror Cases Quadruple to 900  Article: There is an argument to be made that Obama's Arab Spring, with all its resulting consequences, including the various wars and civil wars, broke Europe. Whether that accelerated path to a civilizational conflict actually serves as a wake up call or a closing bell is still up in the air. But Europe, as I have discussed previously, is quickly stumbling into a war that it isn't prepared for. It's bad in France. It's bad in the UK. And Germany has hit its own speed bump with Frau Merkel at the wheel. The number of terrorism-related cases investigated by German authorities have quadrupled over the past year, newspaper Welt am Sonntag revealed Sunday. Prosecutors have opened more than 900 cases so far this year, compared to 240 throughout 2016. Just 80 cases related to terrorism reached the courts in 2013. The federal prosecutors office cant keep up with the increase and nearly 300 cases have been transferred to the state level. Not all cases involve plans to carry out attacks. Migrants from Syran, Iraq and Afghanistan have been tried over alleged membership in terror groups without being suspected of planning attacks on European soil. Germanys federal police (BKA) estimates 705 Islamist extremists are willing to carry out terror attacks, up from 600 during an estimate in February. That's far too many for German law enforcement to cope with. Terror cases have outpaced the resources of a number of European countries. And they're pushing our limits in America. Comey stated that there were around 2,000 terrorism investigations. 1,000 of those came from home grown violent extremism with no evidence of contact with foreign terrorists.",1
"Title: Mix It Up Prom Acclaimed As Huge Success  Article: By Julia Stanton At Progressive Valley Elementary School in Montgomery Washington, the summer school held its first Mix It Up Prom. Traditionally summer schools have not had proms, however progressive educators and activists decided to organize an especially meaningful one. What made this prom unique is that it encouraged students to look outside of their narrow racial or sexual orientation box and to take a step into a much larger and more diverse world. The Mix it up Prom encouraged white girls to go with African-American boys, and white boys to go with other boys. For many young men, it provided their first opportunity to begin to experiment with same-sex dating. For many young ladies, the event served to help them begin several especially meaningful relationships with young men of another race. This type of dating is absolutely necessary if we are to move forward into the next century, and if the United States is to become a full participant in the global community. Diverse relationships, whether they cross racial lines or sexual orientation lines are key to combating stereotypes, prejudice, and racial or sexual hatred. For that reason, some progressives have suggested mandating interracial marriage by law, in order to ensure that within just a few generations all Americans are of the same race, and the problem of racial prejudice is destroyed forever. Moderate progressives have suggested that whites simply should not have children at all, in order to help end racism, and should adopt babies from Africa instead.",1
"Title: Gay Marriage Ruling Hasnt Dissuaded Conservatives  Article: Californians have seen it before. From the overturn of voter approved Proposition 8 and Proposition 22 to this weeks U.S. Supreme Court decision in Obergefell v. Hodges to institute homosexual marriage in all 50 states, judges overruled the will of the people. Proposition 8 is the 2008 ballot measure that California voters approved 52.3% to 47.7%, upholding marriage as the union between a man and a woman. It passed in the blue state the same year liberals came out in force to elect Barack Obama the first time around. Chief U.S. District Court Judge Vaughn Walker later overturned the measure. Fridays 5-4 Supreme Court decision to force every state to issue homosexual marriage licenses included the supportive vote of Justice Kennedy. Republican 2016 presidential candidate, Sen. Ted Cruz called the marriage ruling as well as Thursdays ruling upholding Obamacare, both naked and shameless judicial activism. Breitbart News Ben Shapiro wrote of Justice Kennedys opinion, Justice Kennedy just redefined a fundamental right and forced elected state governments to slap their stamp of approval on that right. Justice Kennedy was also one of five justices voting to overturn the President Bill Clinton signed Defense of Marriage Act (DOMA) in 2013. As the Court struck down DOMA, it also decided to refrain from a substantive ruling on Prop 8. The lower court decision to overturn the measure stood. Justice Kennedy dissented the decision to not issue a ruling. A ruling against Prop 8 at the Supreme Court level could have invalidated similar measures in other states.",1
"Title: Secession from Obama's America  Article: Is it a Field of Dreams or a Plea for Return to a Constitutional Republic? Last night I stumbled upon an article, A Case For Secession-Introduction, (first of a series) on Gather.com and it struck me that the time may soon be approaching when one or two states will be called to step up for the rest of us in hopes of saving the Republic. Im not advocating for secession now; Im just looking at the possibility with a little more interest. How such a move might shift our government back to position where Representatives actually have to listen to and respect their constituents is a question that interests me. What is clear is that with Obama, Nancy Pelosi and Harry Reid in control, Democratic Members of Congress are currently being effectively bribed with earmarks, promises or threats to pass legislation America does not want. They are not listening. Polling demonstrates over and over the majority of Americans are against government run healthcare, are against unreasonable infringement of our Second Amendment Right to Bear Arms, are against illegal immigration, are against socialism, are against tax dollar funding of organizations like ACORN and SEIU, are against politicians creating unsustainable debt that will cripple their childrens futures, are against government manipulate of the news, are against government creating more unsustainable entitlements, are against Congress not adhering to the Constitution, are against Congress exceeding their power, are against Congress trampling on the rights reserved to the states under the Constitution, and are against unreasonable infringement of rights of privacy and free speech. In many states, the majorities are huge.",0
"Title: Sound Waves Reveal Huge Cache of Diamonds  Article: Study finds 12 percent of Earths oldest mantle rocks are made from diamond. From MIT:  There may be more than a quadrillion tons of diamond hidden in the Earths interior, according to a new study from MIT and other universities. But the new results are unlikely to set off a diamond rush. The scientists estimate the precious minerals are buried more than 100 miles below the surface, far deeper than any drilling expedition has ever reached. The ultradeep cache may be scattered within cratonic roots  the oldest and most immovable sections of rock that lie beneath the center of most continental tectonic plates. Shaped like inverted mountains, cratons can stretch as deep as 200 miles through the Earths crust and into its mantle; geologists refer to their deepest sections as roots. In the new study, scientists estimate that cratonic roots may contain 1 to 2 percent diamond. Considering the total volume of cratonic roots in the Earth, the team figures that about a quadrillion (1016) tons of diamond are scattered within these ancient rocks, 90 to 150 miles below the surface. This shows that diamond is not perhaps this exotic mineral, but on the [geological] scale of things, its relatively common, says Ulrich Faul, a research scientist in MITs Department of Earth, Atmospheric, and Planetary Sciences. We cant get at them, but still, there is much more diamond there than we have ever thought before.",0
"Title: Troubled South Bend abortion facility to cease abortions Friday  Article: NewsAbortion South Bend, IN, November 4, 2015 (OperationRescue)  Womens Pavillion, the last abortion clinic in South Bend, Indiana, will halt abortions on Friday, November 6, 2015, making the South Bend area abortion-free. The clinics troubled owner, abortionist Ulrich Klopfer, will surrender his facility license now that he has dropped his appeal of a decision issued in June by the Indiana State Department of Health to revoke the Womens Pavillions operating license. The ISDH notified Klopfer of its intent to revoke the Womens Pavillion facility license in June after he failed to adequately correct numerous deficiencies discovered by inspectors. Klopfer still faces possible revocation of his medical license or other discipline for hundreds of violations related to failing to include required information from state reporting forms and failing to report suspected child sex abuse in a timely manner. Klopfers pattern of omitting critical information on the state-mandated reporting forms served to cover up for child rapists and made it nearly impossible for the State to investigate suspected cases of child sex abuse or determine whether the abortions done by Klopfer were within the legal gestational limits in Indiana. Womens Pavillion was raided by police serving a search warrant in March, 2014. Klopfer was criminally charged with failing to report suspected child sex abuse. We have no idea how many little girls were handed back to their abusers by Klopfer. He did everything he could to protect the rapists at the expense of the safety of little girls that depended on him to save them.",1
"Title: British PM May Puts Britain First- Goes Hard Brexit  Article: Subscribe to Canada Free Press for FREE Brexit Britain and the U.S. tighter than ever. Welcome to the emerging new world order British PM May Puts Britain First- Goes Hard Brexit Taking a cue from soon to be President Donald Trump, British Prime Minister Theresa May put the economic and financial interests of Britons ahead of its relations with their fellow Europeans. May went hard Brexit, that is, a complete break from her European partners. No half measures. In a recent speech, May clearly and without conditions or qualifications stated her governments desire to trigger Britains exit from the European Union and the single market within two years of the upcoming triggering date. May re-asserted that her countrys priorities were to gain complete control over its borders and its immigration policies. In other words, complete control over whom Britain wanted to admit or reject as immigrants to Great Britain. The European Union is based upon, inter alia, the free flow of European Union citizens among its various member states. As a EU member, it would be impossible and contrary to EU rules and regulations for Britain to prevent EU citizens from other EU nations from immigrating to Britain. May also wanted Britain to have complete sovereignty and judicial jurisdiction over its people and its companies. In other words, May wanted the British people to have nothing to do with the European Court of Justice, which had jurisdiction over EU members and their citizens. Similarly, though being a member of the EU customs union had its privileges, it had also its definite disadvantages: namely, the customs union set tariffs on goods imported into the European customs union bloc.",0
"Title: USDA Ruling Imperils 257  Article: USDA Ruling Imperils Food Supply By Christopher J. Petherick Despite widespread opposition to genetically modified (GM) crops, the U.S. Department of Agriculture (USDA) recently approved GMalfalfa, threatening organic farms across the United States. In a related development, official Environmental Protection Agency (EPA) documents that were recently leaked show that the federal bureaucracy ignored concerns from its own scientists that a new, advanced pesticide will likely kill honeybees. Bees are already struggling to survive in this country due to mysterious and bizarre condition: colony collapse disorder (CCD). On Jan. 27, the [USDA] announced it would allow the unrestricted, nationwide planting of genetically engineered alfalfa, reported the Rodale Institute, the nations leading organic advocacy organizations. The concern among organic growers is that, in the years ahead, GM alfalfa will contaminate natural and organic alfalfa, because, unlike most crops, alfalfa pollen can travel for miles, mixing in with other alfalfa varieties in the area. In a landmark 2006 study, Colorado State University researchers found GM alfalfa contaminated almost all of the alfalfa for miles around one test field that had been planted with the lab-created plants. They concluded: The [GM alfalfa] gene was found at 83 percent of the collection sites, out to a distance of 1.7 miles from the pollen source. Why the concern over GMalfalfa? Well, alfalfa is the most common feed source for livestock such as cattle, sheep and goats.",0
"Title: Terrorist who hid grenades in anus dies of internal bleeding at Iraqi airport  Article: Baghdad | An Iraqi terrorist who tried to smuggle two grenades in his backside at Baghdad International Airport was apprehended and left to die from his wounds 2 km outside of the airport reports the Iraqi Times. The terrorist warned airport authorities himself claiming he was in agonizing pain after he had hidden two grenades in his rectum and had planned to blow up a plane. An Iraqi bomb squad rapidly evacuated the man in the back of a pickup truck and brought him 2 km outside of the airport, in the middle of the desert, and out of harms way declared officials.  None of my men were willing to risk blowing themselves up to save an ISIS terrorist.",0
"Title: Student radio host says tranny on air gets a lesson in liberal censorship (video)  Article: A University of Minnesota-Morris student radio host was thrown off the air and confronted by police when he used the word tranny during an on-air discussion about Antifa violence. UMM student Brandon Albrecht and co-host Taylor Lehmann were discussing the lack of Antifa style violence at their university on a recent episode of their show, Deplorable Radio, when Albrechts remark drew the ire of an unnamed individual who reportedly serves as the station manager. The manager falsely claimed that tranny is hate speech which cant be said on-air because of FCC rules. Heres a report on the incident via The College Fix:  Deplorable Radio is a weekly show on KUMM hosted by students Brandon Albrecht and Tayler Lehmann. Albrecht told The College Fix in an email that the programming is a mix of politics, music, and some random musings about current events locally and around the world. The duo was notified of the cancellation two weeks ago after Albrecht used a controversial word on-air to refer to transgender individuals. During a discussion about the universitys lack of Antifa violence, Albrecht said the campus was too small for a potential violent activist to hide his identity. You know, you can definitely, you see one tranny thats trying to punch someone, Albrecht told The Fix he said on-air. You know its automatically that one guy that you know Im talking about. I bet you know. Im not going to dox anybody and name them on air. But you two know if I say the tranny who looks like hes going to punch someone. Yep. About fifteen minutes later, Albrecht told The Fix, the student station manager came into the studio with a UMMPD officer and told us to leave.",1
"Title: The Young and the Stupid  Article: Oh, the virtue-signaling was hot and heavy as conservative and ostensibly libertarian media outlets competed to see who come up with the most self-righteously abusive rhetoric to describe North Korean Politburo member Kim Yo Yong, sister to Kim Jong Un. BuzzFeed grabbed the prize with a garbage monster  BuzzFeed being an expert when it comes to garbage. Reasons Nick Gillespie could hardly contain his joy at the fusillade of hatred: It was younger media outlets and personalities such as Buzzfeed and CNNs Jake Tapper that called bullshit on such stories. In Gillespies world, young is a synonym for good, because the young and the stupid will inherit the earth. Tapper is one of the War Partys most fulsome cheerleaders, and BuzzFeeds working relationship with the US State Department during the Obama administration was pretty brazen: but if Gillespie means young and dumb, or young and bought off, then perhaps hes right. If you hate US leaders more than you hate the Kim Jong-un regime, tweeted Tapper the tool, you really need to read up on North Korea and he helpfully supplied a link to Human Rights Watchs analysis of North Korea. Hatred of foreign bogeymen is what Tapper, Gillespie, and all those no-longer-quite-so-young media mavens deal in: were supposed to hate Kim Yo Yong, those North Korean cheerleaders, and anyone who isnt in a tizzy about North Korean propaganda supposedly broadcast by the media. Because, you see, simply showing a smiling and attractive Kim Yo Yong next to the dour and ill-at-ease Mike Pence is perversely fawning over the former.",1
"Title: Republican Governor  Article: Home  Posts tagged with  Republican Governor Koch-Republican Austerity Is Killing Michigan Democracy And Poisoning Residents Bad things generally happen when corporate fascist take over government and eliminate democracy, and it is a fact of life many Michigan citizens have learned the hard way; by being poisoned. Despite 1.6 Billion Dollar Budget Hole, Louisiana Is Still Subsidizing Duck Dynasty Despite the states economic woes, Governor Jindal has made no plans to cut millions of dollars in subsidies to the Duck Dynasty TV show. Indiana Gov. Mike Pences Extremism Threatens To Bring Him Down In 2016 With Governor Pences support cratering, Democrat John Gregg is seeking a rematch to unseat the embattled Indiana Governor. Florida Descends Into Budget Chaos As Republicans Squabble Over Medicaid Expansion Although the Florida Republican Party has one-party control of the state government, they are simply unable and unwilling to govern. Illinois Gov. Rauner Projects His Hypocritical Conflict of Interest on Democrats and Unions Over the weekend, Illinois Republican Governor Bruce Rauner assailed state legislators who accept campaign contributions from public employee unions for being guilty of a conflict of interest.",0
"Title: Nintendos War on Women, Minorities and Democracy  Article: Special Investigative Report with Ray Charlston If you are like many people 30 and under you may have grown up on video games. Perhaps your family had a Nintendo Entertainment System, Super Nintendo, Gameboy, or a Nintendo 64. Perhaps you or your children own a Nintendo Wii. You may think video games are a harmless hobby or an enjoyable form of recreation, but think again! Video games can promote racism, sexism and anti-democratic attitudes! Nintendo Co. Ltd, headquartered in Kyoto Japan was literally founded on sexism, racism and Japanese Imperialism. Founded in 1889, its hateful legacy continues on to the present. Video games have spread around the world, poisoning the globe with hate. For this special report I will be interviewing Dr. Norman Frederickson of the Campaign for Justice, Equality and Peace. His organization is dedicated to fighting hatred and exposing bigotry and intolerance. RC: Dr. Frederickson, thank you for agreeing to accept this interview. NF: Of course. I was happy to accept your invitation this is a very important issue. One that I might add, I am deeply concerned about. RC: I understand that you have done extensive research into video games, Nintendo games specifically and what youve found has been, more than a little troubling? NF: Yes, indeed. Our children are being taught racism, sexism, colonialism, and even feudalism in these so-called Nintendo video games. What most people dont realize is that the Nintendo company has been around for some time, well before video games were invented. They used to make playing cards and other things. During the World War II era Nintendo like the rest of Japan was infused with Japanese Imperialism.",1
"Title: Islam and secularism want to monopolize the public square. Heres why thats concerning  Article: OpinionFreedom, Politics - World January 9, 2018 (Turning Point Project)  Secularists like to advise Christians that, for the sake of social harmony, they ought to keep their religion to themselves. Religion, they argue, is a private affair between an individual and his designated deity, and ought not to be dragged into the public square. Moreover, they helpfully add, its an imposition on others to confront them with beliefs that they may find offensive. As for themselves, secularists have no qualms about imposing their own values on everyone within reach. They are convinced of the rightness of their beliefs, and consequently they dont think twice about forcing Christian bakers, florists, and photographers to endorse gay weddings. They are also convinced that they know whats best for your children. And whats best for them, they are quite certain, is that they learn all the latest fashions in gender identity and marriage equality. In his groundbreaking 1984 book, The Naked Public Square, Richard John Neuhaus argued that the public square can never be naked for long. In other words, it cannot be neutral about values: If it is not clothed with the meanings borne by religion, new meanings will be imposed by virtue of the ambitions of the modern state. In short, the committed secularist wont be satisfied with the removal of the crche from the town square. Hell insist that it be replaced with something that more accurately reflects American diversitysay, a monument to Margaret Sanger or a statue of James Obergefell. Of course, secular societys reach extends well beyond the town green.",1
"Title: Krugman Uses the D-Word as Millionaire Pols Gear up to Screw Already-Suffering People  Article: I've witnessed several outbreaks of corporate-sponsored Beltway horribleness, when politicians, seizing a chance to realize their political and ideological fantasies, surpass their normal everyday plutocratic pursuits and baldly, in broad daylight, really stick it to non-rich people. Among the worst: NAFTA, the invasion of Iraq, and the bank bailouts. But I don't know that I've seen anything more appalling than this latest offensive in the class war disguised as a debate about debt. There is no crisis. There is no crisis. Do you feel me yet? There is no crisis. Everyone knows the ceiling with be raised. The Republicans have acknowledged as much. Wall Street and the Chamber of Horrors will not allow their GOP puppets to default. But (millionaire) pols of both parties are exploiting this phony crisis to cut government spending. Why? Because they want to cut government spending. Because Wall Street wants them to cut government spending. Because conservative Republicans and their kinder gentler cousins in the Democratic Party known as neoliberals have wanted to cut government spending, including Social Security, for years. Because it's Grover Norquist's world and we're just dying in it. The austerity (but not for wars or Wall Street)-mania would be harmful and right-wing even if the economy were humming along. But you probably know firsthand that we're having a spot of trouble on the economic front, like history-making trouble that's sending analysts back to the nineteen-thirties for precedents.",0
"Title: Mortician arrested after spending 8 hours with penis stuck inside corpse  Article: A mortician from Savannah, in Georgia, was arrested this morning after his penis got stuck inside a dead mans rectum, causing him to get caught several hours later. 67-year old Alfred Mortimer Evans was laying on the body of a 47-year old car accident victim when his colleagues arrived this morning and he was visibly stuck in this awkward position. He immediately admitted that he had been in this position for several hours and asked his co-workers for help. Unfortunately for him, his colleagues were unable to help him and they had to call the emergency services. Joey Dunmore, one of the paramedics who was called on the site, described the scene in an interview with the Savannah Daily Herald. He was laying on top of the corpse with his pants around his knees. He didnt really seem to feel any pain, but he was obviously humiliated. It took paramedics more than an hour before they could free him, and he was then immediately arrested by officers of the Savannah-Chatham Metropolitan Police Department. 17 criminal charges have been filed against Alfred Evans, including indecent treatment of a corpse, disorderly conduct, indecent exposure and possession of illegal drugs. Since the accused has worked on the night shift at the Chatham County Morgue for 43 years, and the investigators believe he could have sexually abused several other corpses in the past, and they expect to file more charges over the next few days. Mr.",0
"Title: Navajo Nation sues U.S. government for $160 million over toxic waste damage to their community  Article: (Natural News) The Navajo Nation recently filed suit against the United States government  to the tune of nearly $160 million  for damages and ongoing injuries resulting from a mine spill and the toxic waste that was released into the environment near the tribes territory. The Environmental Protection Agency (EPA) has taken responsibility for the devastating spill, and the agency is also the lawsuits primary target. The lawsuit is seeking a cool $159 million in damages, as well as an additional $3.2 million to cover expenses that have already been submitted to the EPA but have not yet been reimbursed. The catastrophic spill took place in August 2015. An EPA clean-up crew was tasked with pumping out and decontaminating sludge from the mine, but things took a turn for the worse when the team destabilized a dam of loose rocks. Consequently, this led to 3 million gallons of mine waste water and tailings  containing heavy metals like cadmium and lead, and other toxic elements like arsenic and beryllium  into Cement Creek, a tributary of the Animas River. Naturally, the EPA has maintained that this incident was just an accident. However, some have proposed that this was no accident. It was predicted that perhaps the agency would intentionally sabotage the mine as a means to secure Superfund money. And sure enough, just over a year after the accident, the Gold King Mine was declared a Superfund site. On September 7, 2016, the EPA declared that the area would be on its list of contaminated areas due for federally funded clean-up. Why werent they more careful the first time around? Who knows.",0
"Title: Heroic Effort By Virginia's Corey Stewart Shows Nationalism Lives  Article: It was agonizingly close, but populist candidate and Trump supporter Corey Stewart lost to useless consultantcuck Ed Gillespie in the Virginia gubernatorial primary. Gillespie is of course one of the worst candidates who has ever lived , practically a caricature of a GOP Establishment type. But his money and endorsements ultimately overcame Stewart, who campaigned hard on the need to protect Confederate monuments. Interestingly, Gillespie reportedly took up the Confederate cause at the last minute. [No, Ed Gillespie Doesnt Support Removing Confederate Monuments, Gillespie Campaign, June 12, 2017] This last minute pandering may have saved him. Gillespie was running 11th hour digital ads promising republicans that he would fight to protect Confederate monuments. https://t.co/y4LoCF6YGY  Ryan Nobles (@ryanobles) June 14, 2017  The people who should be especially frustrated are Trump supporters. Stewart was a fanatical defender of President Trump during the campaign as Virginia State Chairman, memorably championing the Republican candidate even when the party turned on him after the Access Hollywood tape. Stewart was fired for his trouble but still backed Trump. Now, because Donald Trump remained silent, Stewart was narrowly defeated in a primary he could have won. And instead, an Open Borders, PC, GOP Establishment loser will be the one who will take Trump's party down to an almost inevitable defeat in November. Is there hope for Ed Gillespie? Only if Corey Stewart can somehow figure out a way to save him by turning out the GOP base in rural Virginia.",1
"Title: WHO Prepares For Worst Case As Congo Ebola Outbreak Spreads  Article: This report was originally published by Tyler Durden at Zero Hedge  In the week since we first noted the new outbreak of Ebola in the Democratic Republic of Congo, the number of cases has risen by 50%, and The World Health Organization has now said it is preparing for the worst case scenario. The WHO has tallied 32 suspected or confirmed cases in the northwestern area of Bikoro, on the shores of Lake Tumbathe near the border with the Republic of Congo, including 18 deaths, between April 4 and May 9. The outbreak, declared by the DRC health ministry on Tuesday, is the DRCs ninth known outbreak of Ebola since 1976,when the deadly viral disease was first identified in then-Zaire by a Belgian-led team. Scientists are greatly concerned that this outbreak in the remote Bikoro region will travel 175 miles to the city of Mbandaka  the capital of Equateur province and home to around 1.2 million residents. Weve updated this map. Turns out that the provincial capital of Equateur, Mbandaka, is home to roughly 1M people. Its less than 300 km or 175 miles from Bikoro and reachable by water. pic.twitter.com/3Q3PwAAdsh  Helen Branswell (@HelenBranswell) May 11, 2018  Whats worrisome is that the most recent WHO update says that there are two probable cases at Wangata  which is very close to Mbandaka. #EbolaDRC: This news gives me pause. @WHOs latest update says there are 2 probable cases at Wangata, which is adjacent to the provincial capital, Mbandaka. Population of Mbandaka = 1.2 million.",0
"Title: CNN Complains Trump Isn't Responding to Fake Death Toll  Article: Short version. A Harvard study claimed that thousands had died due to the hurricane in Puerto Rico. I took it on in the first fact check of the material. Now Harvard has delivered. ""Hurricane Maria killed more than 4,600 in Puerto Rico, not 64,"" USA Today blares. ""A New Study Says Nearly 6,000 Died In Puerto Rico,"" BuzzFeed shouts. ""Puerto Rico's Hurricane Maria Death Toll Could Exceed 4,000,"" the New York Times reports slightly more cautiously. 4,000, 4,600 or 6,000. Which is it? Hurricane Maria: 4,645 Died In Puerto Rico From Storm In 2017, NPR claims. Thats more specific. Except that the margin of error is plus or minus 3,852. Thats a sizable margin. Maybe 793 people or 8,498 people died Instead they surveyed 3,299 random Puerto Rican households, used the survey results to generate a death rate of 14.3 per 1,000 between September 20, the date the hurricane hit, and December 31. Thats over 100 days after the hurricane hit. I don't expect CNN to pay any attention to me. But Glenn Kessler at the Washington Post, the only fact checker who has any credibility and actually does serious open-minded search, also ran the numbers. In effect, the researchers took one number  15 deaths identified from a survey of 3,299 households  and extrapolated that to come up with 4,645 deaths across the island. That number came with a very large caveat, clearly identified in the report, but few news media accounts bothered to explain the nuances.... Steven Kopits of Princeton Policy Advisers, an advisory firm, is a critic of the Harvard study. He notes that theavailable registry data, which still is incomplete, indicates 654 excess deaths above the previous year through December.",0
"Title: 11 Children Have Been Rescued From a Muslim Extremist-Run Compound In NM  Article: Eleven children were rescued from a compound in New Mexico which was being run by armed Muslim extremists. Authorities found all the children living in deplorable living conditions after raiding the property looking specifically for a three-year-old boy. According to The Daily Caller, the police didnt find the little boy, named Abdul-Ghani Wahhaj, but they did discover 11 other children between the ages of one and 15-years-old being held in the saddest living conditions and poverty I have seen, Taos County Sheriff Jerry Hogrefe said in a statement posted to the agencys Facebook page Saturday. Hogrefe also added that he only saw a few potatoes and a box of rice as food at the compound. Abdul-Ghanis mother reported her son missing after Wahhaj took the boy, who turned 4 on Monday, to the park in Clayton County, Georgia, and didnt return, The Albuquerque Journal reported. She added the boy suffers from a medical condition. Investigators believe that the three-year-old boy, who turned four on Monday, they were looking for had been at the compound in earlier weeks. Siraj Wahhaj, 39, and Lucas Morten, two very heavily armed men who are believed to be extremist[s] of the Muslim belief, were running the horrifying compound, Hogrefe said. When police arrived on the scene, Wahhaj was armed with an AR-15-style rifle and several loaded 30-round magazines. He also allegedly had on him four loaded pistols. According to a report by Fox News, Hogrefe said authorities had conducted surveillance of the compound while looking for the missing boy before he decided Thursday to get a search warrant.",1
